FilePath,LOC,Layer,UsageCount,Dependents
lib/models/recipe_unified.dart,910,model,150,"lib/core/router/app_router.dart;lib/data/recipes/recipe_seeds.dart;lib/models/realtime/realtime_menu.dart;lib/models/realtime/realtime_menu_analytics.dart;lib/models/realtime/realtime_menu_data.dart;lib/models/realtime/realtime_menu_factory.dart;lib/models/realtime/realtime_menu_operations.dart;lib/models/realtime/realtime_recipe.dart;lib/models/realtime/recipe_operations.dart;lib/models/realtime/recipe_serialization.dart;lib/models/recipe/recipe_factory.dart;lib/models/recipe/recipe_operations.dart;lib/models/recipe/recipe_serialization.dart;lib/models/recipe_change.dart;lib/models/shared_menu.dart;lib/models/shared_recipe.dart;lib/repositories/firebase/firebase_menu_collaboration_repository.dart;lib/repositories/firebase/firebase_recipe_repository.dart;lib/repositories/interfaces/menu_collaboration_repository.dart;lib/repositories/interfaces/recipe_repository.dart;lib/services/backup_service.dart;lib/services/import/archive_import_strategy.dart;lib/services/import/file_import_strategy.dart;lib/services/import/import_manager.dart;lib/services/import/import_strategy.dart;lib/services/import/text_import_strategy.dart;lib/services/import/url_import_strategy.dart;lib/services/menu_service.dart;lib/services/offline/offline_initialization.dart;lib/services/offline/offline_sync_manager.dart;lib/services/offline/offline_user_storage.dart;lib/services/offline_service.dart;lib/services/performance/intelligent_cache_manager.dart;lib/services/persistence_service.dart;lib/services/realtime/modules/menu_operations.dart;lib/services/realtime/modules/recipe_content_operations.dart;lib/services/realtime/realtime_menu_service.dart;lib/services/realtime/realtime_recipe_service.dart;lib/services/search_service.dart;lib/services/share_service.dart;lib/services/unified/helpers/personal_recipe_crud.dart;lib/services/unified/helpers/recipe_auth_state_handler.dart;lib/services/unified/helpers/recipe_utility_operations.dart;lib/services/unified/modules/cache_operations.dart;lib/services/unified/modules/cache_optimization.dart;lib/services/unified/modules/debounced_sync_operations.dart;lib/services/unified/modules/firebase_sync_manager.dart;lib/services/unified/modules/personal_recipe_module.dart;lib/services/unified/modules/realtime_cache_manager.dart;lib/services/unified/modules/realtime_event_handler.dart;lib/services/unified/modules/realtime_recipe_module.dart;lib/services/unified/modules/recipe_cache_module.dart;lib/services/unified/modules/service_adapters/recipe_service_adapter.dart;lib/services/unified/modules/social_menu/social_menu_coordinator.dart;lib/services/unified/modules/social_recipe/social_recipe_coordinator.dart;lib/services/unified/modules/social_recipe/social_recipe_creation_service.dart;lib/services/unified/modules/social_recipe/social_recipe_membership_service.dart;lib/services/unified/modules/social_recipe/social_recipe_permission_service.dart;lib/services/unified/modules/social_recipe/social_recipe_query_service.dart;lib/services/unified/modules/social_recipe/social_recipe_sharing_service.dart;lib/services/unified/modules/social_recipe_module.dart;lib/services/unified/operations/collaborative_menu_operations.dart;lib/services/unified/operations/modules/comment_crud_operations.dart;lib/services/unified/operations/modules/comment_notifications.dart;lib/services/unified/operations/modules/comment_utilities.dart;lib/services/unified/operations/modules/legacy_recipe_ownership_resolver.dart;lib/services/unified/operations/modules/rating_notifications.dart;lib/services/unified/operations/modules/rating_statistics.dart;lib/services/unified/operations/modules/recipe_comments_manager.dart;lib/services/unified/operations/modules/recipe_discovery_service.dart;lib/services/unified/operations/modules/recipe_member_manager.dart;lib/services/unified/operations/modules/recipe_permission_helper.dart;lib/services/unified/operations/modules/recipe_rating_system.dart;lib/services/unified/operations/modules/recipe_social_stats.dart;lib/services/unified/operations/modules/social_engagement_metrics.dart;lib/services/unified/operations/personal_recipe_operations.dart;lib/services/unified/operations/realtime_recipe/realtime_editing_module.dart;lib/services/unified/operations/realtime_recipe/realtime_notification_module.dart;lib/services/unified/operations/realtime_recipe/realtime_watching_module.dart;lib/services/unified/operations/realtime_recipe/shared/realtime_recipe_utils.dart;lib/services/unified/operations/realtime_recipe_operations.dart;lib/services/unified/operations/social_menu_operations.dart;lib/services/unified/operations/social_recipe_operations.dart;lib/services/unified/unified_menu_service.dart;lib/services/unified/unified_recipe_service.dart;lib/utils/text/ingredient_processor.dart;lib/utils/text/shopping_list_generator.dart;lib/viewmodels/archive/archive_import_operations_manager.dart;lib/viewmodels/archive/archive_search_manager.dart;lib/viewmodels/archive/archive_selection_manager.dart;lib/viewmodels/archive_import_viewmodel.dart;lib/viewmodels/collaborative_status_viewmodel.dart;lib/viewmodels/create_shared_list_viewmodel.dart;lib/viewmodels/discovery_dashboard/discovery_content_manager.dart;lib/viewmodels/discovery_dashboard_viewmodel.dart;lib/viewmodels/group_content_viewmodel.dart;lib/viewmodels/group_recipe_selection_viewmodel.dart;lib/viewmodels/import_base_viewmodel.dart;lib/viewmodels/menu/menu_generator.dart;lib/viewmodels/menu/menu_social_manager.dart;lib/viewmodels/menu/menu_state_manager.dart;lib/viewmodels/menu/menu_storage.dart;lib/viewmodels/menu_viewmodel.dart;lib/viewmodels/realtime/optimistic_update_manager.dart;lib/viewmodels/realtime_menu/realtime_menu_operations.dart;lib/viewmodels/realtime_menu/realtime_menu_state.dart;lib/viewmodels/realtime_menu_viewmodel.dart;lib/viewmodels/recipe/personal_recipe_viewmodel.dart;lib/viewmodels/recipe/realtime_recipe_viewmodel.dart;lib/viewmodels/recipe/recipe_query_viewmodel.dart;lib/viewmodels/recipe_detail_viewmodel.dart;lib/viewmodels/recipe_form/recipe_backward_compatibility_mixin.dart;lib/viewmodels/recipe_form/recipe_collaborative_manager.dart;lib/viewmodels/recipe_form/recipe_form_coordinator.dart;lib/viewmodels/recipe_form/recipe_form_state.dart;lib/viewmodels/recipe_form/recipe_persistence_manager.dart;lib/viewmodels/recipe_form_viewmodel.dart;lib/viewmodels/recipe_list_viewmodel.dart;lib/viewmodels/recipe_selection_viewmodel.dart;lib/viewmodels/social_recipe_viewmodel.dart;lib/viewmodels/unified_recipe_viewmodel.dart;lib/viewmodels/universal_share_dialog_viewmodel.dart;lib/views/edit_recipe/edit_recipe_app_bar.dart;lib/views/edit_recipe/edit_recipe_banners.dart;lib/views/edit_recipe_view.dart;lib/views/recipe_detail/recipe_detail_comments.dart;lib/views/recipe_detail_view.dart;lib/views/skriv_sjalv_recept_view.dart;lib/views/social/menu_preview_view.dart;lib/views/veckomeny_view.dart;lib/widgets/common/content_card.dart;lib/widgets/common/content_cards/menu_card.dart;lib/widgets/common/dialogs/recipe_selection/friend_recipe_sharing_dialog.dart;lib/widgets/common/dialogs/recipe_selection/group_recipe_sharing_dialog.dart;lib/widgets/common/dialogs/recipe_selection/menu_recipe_selection_dialog.dart;lib/widgets/common/dialogs/recipe_selection_dialogs.dart;lib/widgets/common/input/shopping_list_selector.dart;lib/widgets/common/input_components.dart;lib/widgets/common/navigation_components.dart;lib/widgets/common/service/service_widgets.dart;lib/widgets/common/share_dialog/share_dialog_header.dart;lib/widgets/common/social/social_collaborative_api.dart;lib/widgets/common/social/social_facade.dart;lib/widgets/common/social_components/social_collaborative_components.dart;lib/widgets/common/social_components.dart;lib/widgets/common/universal_share_dialog.dart;lib/widgets/common/utility_components.dart;lib/widgets/recipe/recipe_card.dart;lib/widgets/social/collaborative/collaborative_indicators.dart;lib/widgets/social/collaborative/components/collaborative_status_widgets.dart"
lib/models/recipe_unified.g.dart,104,model,0,""
lib/models/recommendation.dart,129,model,4,"lib/services/recommendation_service.dart;lib/viewmodels/discovery_dashboard/discovery_recommendations_manager.dart;lib/viewmodels/discovery_dashboard_viewmodel.dart;lib/views/social/discovery_dashboard/recommendations_section.dart"
lib/models/shared_content.dart,289,model,11,"lib/models/shared_content/copy_on_write_mixin.dart;lib/models/shared_content/shared_content_status_mixin.dart;lib/models/shared_menu.dart;lib/models/shared_recipe.dart;lib/models/shared_shopping_list.dart;lib/repositories/firebase/firebase_social_sharing_repository.dart;lib/repositories/interfaces/social_sharing_repository.dart;lib/services/unified/operations/modules/group_sharing_bulk_operations_module.dart;lib/services/unified/operations/modules/group_sharing_validation_module.dart;lib/services/unified/operations/social_group_sharing_operations.dart;lib/viewmodels/group_content_viewmodel.dart"
lib/models/shared_content/base_shared_content_model.dart,313,model,5,"lib/models/shared_content/copy_on_write_mixin.dart;lib/models/shared_content/shared_content_status_mixin.dart;lib/models/shared_menu.dart;lib/models/shared_recipe.dart;lib/models/shared_shopping_list.dart"
lib/models/shared_content/copy_on_write_mixin.dart,274,model,2,"lib/models/shared_menu.dart;lib/models/shared_recipe.dart"
lib/models/shared_content/shared_content_status_mixin.dart,211,model,3,"lib/models/shared_menu.dart;lib/models/shared_recipe.dart;lib/models/shared_shopping_list.dart"
lib/models/shared_menu.dart,667,model,23,"lib/core/router/app_router.dart;lib/main_e2e_optimized.dart;lib/repositories/firebase/firebase_menu_collaboration_repository.dart;lib/repositories/firebase/firebase_shared_menu_repository.dart;lib/repositories/firebase/firebase_social_recipe_repository.dart;lib/repositories/interfaces/menu_collaboration_repository.dart;lib/repositories/interfaces/social_recipe_repository.dart;lib/services/social/modules/social_participant_resolver_module.dart;lib/services/social_recipe_service.dart;lib/services/unified/modules/social_menu/social_menu_coordinator.dart;lib/services/unified/unified_menu_service.dart;lib/viewmodels/discovery_dashboard/discovery_content_manager.dart;lib/viewmodels/discovery_dashboard_viewmodel.dart;lib/viewmodels/group_content_viewmodel.dart;lib/viewmodels/menu/menu_storage.dart;lib/viewmodels/shared_content/shared_content_search_viewmodel.dart;lib/viewmodels/shared_content/shared_menu_viewmodel.dart;lib/views/social/menu_preview_view.dart;lib/views/social/shared_with_me/shared_content_actions.dart;lib/views/social/shared_with_me/shared_menu_card.dart;lib/views/veckomeny_view.dart;lib/widgets/common/content_cards/menu_card.dart;lib/widgets/common/dialogs/menu_selection_dialog.dart"
lib/models/shared_recipe.dart,487,model,13,"lib/main_e2e_optimized.dart;lib/repositories/firebase/firebase_shared_recipe_repository.dart;lib/repositories/firebase/firebase_social_recipe_repository.dart;lib/repositories/interfaces/social_recipe_repository.dart;lib/services/social/modules/social_participant_resolver_module.dart;lib/services/social_recipe_service.dart;lib/services/unified/modules/social_recipe/social_recipe_coordinator.dart;lib/viewmodels/group_content_viewmodel.dart;lib/viewmodels/recipe_form/recipe_collaborative_manager.dart;lib/viewmodels/shared_content/shared_content_search_viewmodel.dart;lib/viewmodels/shared_content/shared_recipe_viewmodel.dart;lib/views/social/shared_with_me/shared_content_actions.dart;lib/views/social/shared_with_me/shared_recipe_card.dart"
lib/models/shared_shopping_list.dart,456,model,7,"lib/repositories/firebase/firebase_shared_shopping_repository.dart;lib/services/unified/modules/social_shopping/social_shopping_coordinator.dart;lib/utils/social_content_features.dart;lib/viewmodels/shared_content/shared_content_search_viewmodel.dart;lib/viewmodels/shared_content/shared_shopping_viewmodel.dart;lib/views/social/shared_with_me/shared_content_actions.dart;lib/views/social/shared_with_me/shared_shopping_list_card.dart"
lib/models/social/activity_engagement.dart,94,model,1,"lib/models/social/activity_feed_item.dart"
lib/models/social/activity_feed.dart,37,model,4,"lib/repositories/interfaces/activity_repository.dart;lib/services/social/activity_service.dart;lib/services/social/helpers/activity_cache_helper.dart;lib/widgets/social/activity_feed_item_widget.dart"
lib/models/social/activity_feed_item.dart,346,model,4,"lib/repositories/interfaces/activity_repository.dart;lib/services/social/activity_service.dart;lib/services/social/helpers/activity_cache_helper.dart;lib/widgets/social/activity_feed_item_widget.dart"
lib/models/social/activity_type.dart,71,model,1,"lib/models/social/activity_feed_item.dart"
lib/models/social/content_reaction.dart,193,model,1,"lib/repositories/interfaces/reactions_repository.dart"
lib/models/social/reaction_statistics.dart,266,model,1,"lib/repositories/interfaces/reactions_repository.dart"
lib/models/social/reaction_type.dart,76,model,3,"lib/models/social/content_reaction.dart;lib/models/social/reaction_statistics.dart;lib/repositories/interfaces/reactions_repository.dart"
lib/models/social/reactions.dart,35,model,0,""
lib/models/social/social_comment.dart,288,model,3,"lib/viewmodels/social_recipe/social_comments_manager.dart;lib/viewmodels/social_recipe/social_engagement_manager.dart;lib/viewmodels/social_recipe_viewmodel.dart"
lib/models/unified/unified_shopping_item.dart,705,model,31,"lib/models/shared_shopping_list.dart;lib/models/unified/unified_shopping_list.dart;lib/repositories/firebase/firebase_shopping_repository.dart;lib/repositories/firebase/modules/shopping_item_operations_module.dart;lib/repositories/firebase/modules/shopping_repository_query_module.dart;lib/repositories/firebase/modules/shopping_template_operations_module.dart;lib/repositories/interfaces/shopping_repository.dart;lib/services/share_service.dart;lib/services/unified/modules/shopping_item_management_module.dart;lib/services/unified/modules/shopping_list_management_module.dart;lib/services/unified/modules/shopping_operations.dart;lib/services/unified/operations/collaborative_shopping/list_item_operations.dart;lib/services/unified/operations/collaborative_shopping/list_lifecycle_operations.dart;lib/services/unified/operations/collaborative_shopping_operations.dart;lib/services/unified/operations/personal_shopping_operations.dart;lib/services/unified/unified_shopping_service.dart;lib/utils/text/shopping_list_generator.dart;lib/viewmodels/collaborative_shopping/shopping_display_manager.dart;lib/viewmodels/collaborative_shopping_viewmodel.dart;lib/viewmodels/shopping/shopping_analytics_manager.dart;lib/viewmodels/shopping/shopping_item_operations_manager.dart;lib/viewmodels/unified_shopping_viewmodel.dart;lib/views/unified_shopping/widgets/dialogs/shopping_item_dialogs.dart;lib/views/unified_shopping/widgets/shopping_dialogs.dart;lib/views/unified_shopping/widgets/shopping_item_tiles.dart;lib/views/unified_shopping/widgets/shopping_list_content.dart;lib/widgets/common/content_cards/shopping_list_card.dart;lib/widgets/common/input/editable_menu_items_preview_dialog.dart;lib/widgets/common/input/shopping_item_dialog.dart;lib/widgets/common/input/shopping_list_selector.dart;lib/widgets/common/input_components.dart"
lib/models/unified/unified_shopping_list.dart,819,model,45,"lib/repositories/firebase/firebase_shopping_repository.dart;lib/repositories/firebase/modules/shopping_item_operations_module.dart;lib/repositories/firebase/modules/shopping_repository_query_module.dart;lib/repositories/firebase/modules/shopping_repository_routing_module.dart;lib/repositories/firebase/modules/shopping_template_operations_module.dart;lib/repositories/interfaces/shopping_repository.dart;lib/services/permissions/shopping_permission_module.dart;lib/services/unified/modules/shopping_initialization_module.dart;lib/services/unified/modules/shopping_item_management_module.dart;lib/services/unified/modules/shopping_list_management_module.dart;lib/services/unified/modules/shopping_operations.dart;lib/services/unified/modules/social_shopping/social_shopping_coordinator.dart;lib/services/unified/operations/collaborative_shopping/list_activity_operations.dart;lib/services/unified/operations/collaborative_shopping/list_lifecycle_operations.dart;lib/services/unified/operations/collaborative_shopping/list_member_operations.dart;lib/services/unified/operations/collaborative_shopping_operations.dart;lib/services/unified/operations/personal_shopping_operations.dart;lib/services/unified/unified_shopping_service.dart;lib/utils/social_content_features.dart;lib/viewmodels/collaborative_shopping/shopping_display_manager.dart;lib/viewmodels/collaborative_shopping/shopping_item_operations_manager.dart;lib/viewmodels/collaborative_shopping_viewmodel.dart;lib/viewmodels/discovery_dashboard/discovery_content_manager.dart;lib/viewmodels/discovery_dashboard_viewmodel.dart;lib/viewmodels/group_content_viewmodel.dart;lib/viewmodels/shared_content/shared_shopping_viewmodel.dart;lib/viewmodels/shopping/shopping_analytics_manager.dart;lib/viewmodels/shopping_share_viewmodel.dart;lib/viewmodels/unified_shopping_viewmodel.dart;lib/viewmodels/universal_share_dialog_viewmodel.dart;lib/views/unified_shopping/widgets/dialogs/shopping_list_operations.dart;lib/views/unified_shopping/widgets/dialogs/shopping_member_management_dialog.dart;lib/views/unified_shopping/widgets/dialogs/shopping_sharing_status_dialog.dart;lib/views/unified_shopping/widgets/shopping_app_bar.dart;lib/views/unified_shopping/widgets/shopping_dialogs.dart;lib/views/unified_shopping/widgets/shopping_list_header.dart;lib/widgets/common/content_cards/shopping_list_card.dart;lib/widgets/common/dialogs/group_shopping_list_selection_dialog.dart;lib/widgets/common/dialogs/shopping_list_selection_dialog.dart;lib/widgets/common/input/shopping_list_actions.dart;lib/widgets/common/input/shopping_list_card.dart;lib/widgets/common/input/shopping_list_selector.dart;lib/widgets/common/share_dialog/share_dialog_header.dart;lib/widgets/common/universal_share_dialog.dart;lib/widgets/social/group_shared_shopping_list_card.dart"
lib/models/user_profile.dart,310,model,83,"lib/core/router/app_router.dart;lib/main_e2e_optimized.dart;lib/models/invitations/invitation_target.dart;lib/repositories/firebase/firebase_friends_repository.dart;lib/repositories/firebase/firebase_user_repository.dart;lib/repositories/firebase/friends/friend_relationship_repository.dart;lib/repositories/interfaces/friends_repository.dart;lib/repositories/interfaces/user_repository.dart;lib/services/performance/intelligent_cache_manager.dart;lib/services/permission_service.dart;lib/services/social/modules/social_participant_resolver_module.dart;lib/services/social_recipe_service.dart;lib/services/unified/friends/friends_firebase_sync.dart;lib/services/unified/friends/friends_internal_operations.dart;lib/services/unified/friends/friends_state_manager.dart;lib/services/unified/friends/friends_utility_operations.dart;lib/services/unified/operations/friends_management_operations.dart;lib/services/unified/operations/friend_categories_operations.dart;lib/services/unified/operations/social_group_sharing_operations.dart;lib/services/unified/unified_friends_service.dart;lib/services/user_service.dart;lib/utils/social_content_features.dart;lib/viewmodels/add_members_to_group/member_search_manager.dart;lib/viewmodels/add_members_to_group/member_selection_manager.dart;lib/viewmodels/add_members_to_group_viewmodel.dart;lib/viewmodels/collaborative_status_viewmodel.dart;lib/viewmodels/create_group_conversation_viewmodel.dart;lib/viewmodels/friends/friends_profile_cache_manager.dart;lib/viewmodels/friends/friends_search_manager.dart;lib/viewmodels/friends/friends_selection_manager.dart;lib/viewmodels/friends_viewmodel.dart;lib/viewmodels/group_detail_viewmodel.dart;lib/viewmodels/group_invitations_viewmodel.dart;lib/viewmodels/group_recipe_selection_viewmodel.dart;lib/viewmodels/recipe_form/recipe_collaborative_manager.dart;lib/viewmodels/recipe_form_viewmodel.dart;lib/viewmodels/recipe_selection_viewmodel.dart;lib/viewmodels/shared_content/social_sharing_viewmodel.dart;lib/viewmodels/shopping_share_viewmodel.dart;lib/viewmodels/social_group_detail_viewmodel.dart;lib/viewmodels/social_recipe/social_profile_manager.dart;lib/viewmodels/social_recipe_viewmodel.dart;lib/viewmodels/user_profile_viewmodel.dart;lib/views/messaging/conversations_list_view.dart;lib/views/messaging/create_group_conversation_view.dart;lib/views/messaging/group_detail_view.dart;lib/views/recipe_detail/handlers/recipe_social_handler.dart;lib/views/social/add_members_to_group_view.dart;lib/views/social/friends_list/friends_tab.dart;lib/views/social/friends_list/friend_card.dart;lib/views/social/friends_list/search_result_card.dart;lib/views/social/friend_profile_view.dart;lib/views/social/group_detail/group_detail_actions.dart;lib/views/social/group_detail/group_detail_stats.dart;lib/views/social/group_detail/group_members_list.dart;lib/views/social/group_detail/group_member_card.dart;lib/views/social/group_detail_view.dart;lib/views/unified_shopping/widgets/dialogs/shopping_member_management_dialog.dart;lib/views/veckomeny_view.dart;lib/widgets/common/content_card.dart;lib/widgets/common/content_cards/friend_card.dart;lib/widgets/common/dialogs/recipe_selection/friend_recipe_sharing_dialog.dart;lib/widgets/common/dialogs/recipe_selection/group_recipe_sharing_dialog.dart;lib/widgets/common/dialogs/recipe_selection_dialogs.dart;lib/widgets/common/navigation_components.dart;lib/widgets/common/share_dialog/share_target_selection.dart;lib/widgets/common/share_dialog/share_target_selection_enhanced.dart;lib/widgets/common/social/social_avatar_api.dart;lib/widgets/common/social/social_facade.dart;lib/widgets/common/social/social_group_api.dart;lib/widgets/common/social/social_helpers.dart;lib/widgets/common/social_components/social_avatar_components.dart;lib/widgets/common/social_components/social_group_components.dart;lib/widgets/common/social_components.dart;lib/widgets/common/universal_share_dialog.dart;lib/widgets/messaging/new_conversation_dialog.dart;lib/widgets/social/avatar/avatar_widgets.dart;lib/widgets/social/collaborative/collaborative_indicators.dart;lib/widgets/social/collaborative/components/collaborative_participants_widgets.dart;lib/widgets/social/groups/create_group_dialog.dart;lib/widgets/social/groups/group_dialogs.dart;lib/widgets/social/groups/ownership_transfer_dialog.dart;lib/widgets/social/groups/remove_member_dialog.dart"
lib/repositories/collaborative_recipe_repository.dart,310,repository,3,"lib/core/di/modules/content_module.dart;lib/services/unified/modules/realtime_editor_tracker.dart;lib/viewmodels/recipe_form/recipe_collaborative_manager.dart"
lib/repositories/firebase/base_firebase_repository.dart,525,repository,16,"lib/repositories/firebase/base_shared_content_repository.dart;lib/repositories/firebase/firebase_comments_repository.dart;lib/repositories/firebase/firebase_deeplink_repository.dart;lib/repositories/firebase/firebase_friends_repository.dart;lib/repositories/firebase/firebase_menu_collaboration_repository.dart;lib/repositories/firebase/firebase_messaging_repository.dart;lib/repositories/firebase/firebase_notifications_repository.dart;lib/repositories/firebase/firebase_ratings_repository.dart;lib/repositories/firebase/firebase_recipe_repository.dart;lib/repositories/firebase/firebase_shopping_repository.dart;lib/repositories/firebase/firebase_social_sharing_repository.dart;lib/repositories/firebase/firebase_user_repository.dart;lib/repositories/firebase/friends/friend_category_repository.dart;lib/repositories/firebase/friends/friend_relationship_repository.dart;lib/repositories/firebase/friends/friend_request_repository.dart;lib/repositories/firebase/friends/group_invitation_repository.dart"
lib/repositories/firebase/base_shared_content_repository.dart,459,repository,6,"lib/repositories/firebase/firebase_shared_menu_repository.dart;lib/repositories/firebase/firebase_shared_recipe_repository.dart;lib/repositories/firebase/firebase_shared_shopping_repository.dart;lib/services/unified/modules/social_coordination/base_social_coordinator.dart;lib/services/unified/modules/social_menu/social_menu_coordinator.dart;lib/services/unified/modules/social_shopping/social_shopping_coordinator.dart"
lib/repositories/firebase/dtos/conversation_dto.dart,124,repository,3,"lib/repositories/firebase/firebase_messaging_repository.dart;lib/repositories/firebase/modules/conversation_mutation_module.dart;lib/repositories/firebase/modules/message_mutation_module.dart"
lib/repositories/firebase/dtos/message_dto.dart,161,repository,4,"lib/repositories/firebase/dtos/conversation_dto.dart;lib/repositories/firebase/modules/conversation_auto_healer_module.dart;lib/repositories/firebase/modules/message_mutation_module.dart;lib/repositories/firebase/modules/message_query_module.dart"
lib/repositories/firebase/firebase_analytics_repository.dart,368,repository,2,"lib/core/di/modules/core_module.dart;lib/services/analytics_service.dart"
lib/repositories/firebase/firebase_audit_repository.dart,323,repository,7,"lib/core/di/modules/content_module.dart;lib/core/di/modules/core_module.dart;lib/repositories/firebase/base_firebase_repository.dart;lib/repositories/firebase/firebase_consent_repository.dart;lib/repositories/firebase/firebase_recipe_repository.dart;lib/repositories/firebase/firebase_storage_repository.dart;lib/repositories/mixins/permission_validation_mixin.dart"
lib/repositories/firebase/firebase_auth_repository.dart,218,repository,27,"lib/core/di/modules/content_module.dart;lib/core/di/modules/core_module.dart;lib/core/router/app_router.dart;lib/models/shared_content/base_shared_content_model.dart;lib/repositories/firebase/firebase_friends_repository.dart;lib/repositories/firebase/firebase_menu_collaboration_repository.dart;lib/repositories/firebase/firebase_messaging_repository.dart;lib/repositories/firebase/firebase_shared_menu_repository.dart;lib/repositories/firebase/firebase_shared_recipe_repository.dart;lib/repositories/firebase/firebase_shared_shopping_repository.dart;lib/repositories/firebase/firebase_shopping_repository.dart;lib/repositories/firebase/firebase_user_repository.dart;lib/repositories/firebase/friends/friend_category_repository.dart;lib/repositories/firebase/friends/friend_relationship_repository.dart;lib/repositories/firebase/friends/friend_request_repository.dart;lib/repositories/firebase/friends/group_invitation_repository.dart;lib/services/auth_service.dart;lib/services/backup_service.dart;lib/services/offline_service.dart;lib/services/permission_service.dart;lib/services/unified/helpers/recipe_auth_state_handler.dart;lib/services/unified/helpers/recipe_utility_operations.dart;lib/services/unified/helpers/social_operations_initializer.dart;lib/services/unified/unified_recipe_service.dart;lib/views/recipe_detail/handlers/recipe_social_handler.dart;lib/views/recipe_detail/recipe_detail_comments.dart;lib/widgets/recipe/comment_debug_panel.dart"
lib/repositories/firebase/firebase_comments_repository.dart,407,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/firebase_connectivity_repository.dart,229,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/firebase_consent_repository.dart,248,repository,2,"lib/core/di/modules/core_module.dart;lib/services/account/consent_service.dart"
lib/repositories/firebase/firebase_deeplink_repository.dart,271,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/firebase_friends_repository.dart,437,repository,4,"lib/core/di/modules/social_module.dart;lib/services/unified/friends/friends_internal_operations.dart;lib/services/unified/friends/friends_state_manager.dart;lib/services/unified/unified_friends_service.dart"
lib/repositories/firebase/firebase_menu_collaboration_repository.dart,697,repository,1,"lib/core/di/modules/collaboration_module.dart"
lib/repositories/firebase/firebase_messaging_repository.dart,379,repository,1,"lib/core/di/modules/messaging_module.dart"
lib/repositories/firebase/firebase_notifications_repository.dart,412,repository,1,"lib/core/di/modules/messaging_module.dart"
lib/repositories/firebase/firebase_ratings_repository.dart,414,repository,2,"lib/core/di/modules/social_module.dart;lib/services/unified/helpers/social_operations_initializer.dart"
lib/repositories/firebase/firebase_recipe_presence_repository.dart,214,repository,3,"lib/core/di/modules/collaboration_module.dart;lib/services/unified/operations/realtime_recipe/presence_tracking_module.dart;lib/services/unified/operations/realtime_recipe_operations.dart"
lib/repositories/firebase/firebase_recipe_repository.dart,871,repository,1,"lib/core/di/modules/content_module.dart"
lib/repositories/firebase/firebase_shared_menu_repository.dart,260,repository,4,"lib/services/unified/modules/social_menu/social_menu_coordinator.dart;lib/services/unified/unified_menu_service.dart;lib/viewmodels/shared_content/shared_menu_viewmodel.dart;lib/widgets/social/groups/group_shared_content_section.dart"
lib/repositories/firebase/firebase_shared_recipe_repository.dart,301,repository,3,"lib/services/unified/modules/social_recipe/social_recipe_coordinator.dart;lib/services/unified/modules/social_recipe/social_recipe_sharing_service.dart;lib/viewmodels/shared_content/shared_recipe_viewmodel.dart"
lib/repositories/firebase/firebase_shared_shopping_repository.dart,261,repository,4,"lib/core/di/modules/collaboration_module.dart;lib/services/unified/modules/social_shopping/social_shopping_coordinator.dart;lib/utils/social_content_features.dart;lib/viewmodels/shared_content/shared_shopping_viewmodel.dart"
lib/repositories/firebase/firebase_shopping_repository.dart,424,repository,1,"lib/core/di/modules/collaboration_module.dart"
lib/repositories/firebase/firebase_social_recipe_repository.dart,518,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/firebase_social_sharing_repository.dart,422,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/firebase_storage_repository.dart,590,repository,1,"lib/core/di/modules/content_module.dart"
lib/repositories/firebase/firebase_user_repository.dart,509,repository,1,"lib/core/di/modules/social_module.dart"
lib/repositories/firebase/friends/friend_category_repository.dart,398,repository,4,"lib/repositories/firebase/firebase_friends_repository.dart;lib/services/unified/friends/friends_internal_operations.dart;lib/services/unified/friends/friends_state_manager.dart;lib/services/unified/unified_friends_service.dart"
lib/repositories/firebase/friends/friend_relationship_repository.dart,293,repository,2,"lib/repositories/firebase/firebase_friends_repository.dart;lib/services/unified/unified_friends_service.dart"
lib/repositories/firebase/friends/friend_request_repository.dart,396,repository,1,"lib/repositories/firebase/firebase_friends_repository.dart"
lib/repositories/firebase/friends/group_invitation_repository.dart,471,repository,1,"lib/repositories/firebase/firebase_friends_repository.dart"
lib/repositories/firebase/modules/conversation_auto_healer_module.dart,96,repository,1,"lib/repositories/firebase/firebase_messaging_repository.dart"
lib/repositories/firebase/modules/conversation_mutation_module.dart,324,repository,1,"lib/repositories/firebase/firebase_messaging_repository.dart"
lib/repositories/firebase/modules/conversation_query_module.dart,108,repository,1,"lib/repositories/firebase/firebase_messaging_repository.dart"
lib/repositories/firebase/modules/message_mutation_module.dart,353,repository,1,"lib/repositories/firebase/firebase_messaging_repository.dart"
lib/repositories/firebase/modules/message_query_module.dart,113,repository,1,"lib/repositories/firebase/firebase_messaging_repository.dart"
lib/repositories/firebase/modules/shopping_item_operations_module.dart,256,repository,1,"lib/repositories/firebase/firebase_shopping_repository.dart"
lib/repositories/firebase/modules/shopping_repository_query_module.dart,143,repository,1,"lib/repositories/firebase/firebase_shopping_repository.dart"
